lista_mex,anio_catalogo,descrip,cambio_vs_anio_previo
31G,2008,Hemorroides,False
31G,2009,Hemorroides,False
31G,2010,Hemorroides,False
31G,2011,Hemorroides,False
31G,2012,Hemorroides,False
31G,2013,Hemorroides,False
31G,2014,Hemorroides,False
31G,2015,Hemorroides,False
31G,2016,Hemorroides,False
31G,2017,Hemorroides,False
31G,2018,Hemorroides,False
31G,2019,Hemorroides,False
31G,2020,Hemorroides,False
31G,2021,Hemorroides,False
31G,2022,Hemorroides,False
31G,2023,Hemorroides,False
31G,2024,Hemorroides,False
31Z,2005,Las demás enfermedades del aparato circulatorio,
31Z,2006,Las demás enfermedades del aparato circulatorio,False
31Z,2007,Las demás enfermedades del aparato circulatorio,False
31Z,2008,Las demás enfermedades del aparato circulatorio,False
31Z,2009,Las demás enfermedades del aparato circulatorio,False
31Z,2010,Las demás enfermedades del aparato circulatorio,False
31Z,2011,Las demás enfermedades del aparato circulatorio,False
31Z,2012,Las demás enfermedades del aparato circulatorio,False
31Z,2013,Las demás enfermedades del aparato circulatorio,False
31Z,2014,Las demás enfermedades del aparato circulatorio,False
31Z,2015,Las demás enfermedades del aparato circulatorio,False
31Z,2016,Las demás enfermedades del aparato circulatorio,False
31Z,2017,Las demás enfermedades del aparato circulatorio,False
31Z,2018,Las demás enfermedades del aparato circulatorio,False
31Z,2019,Las demás enfermedades del aparato circulatorio,False
31Z,2020,Las demás enfermedades del aparato circulatorio,False
31Z,2021,Las demás enfermedades del aparato circulatorio,False
31Z,2022,Las demás enfermedades del aparato circulatorio,False
31Z,2023,Las demás enfermedades del aparato circulatorio,False
31Z,2024,Las demás enfermedades del aparato circulatorio,False
32,2005,Infecciones y otras enfermedades de las vías respiratorias superiores,
32,2006,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2007,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2008,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2009,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2010,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2011,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2012,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2013,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2014,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2015,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2016,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2017,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2018,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2019,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2020,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2021,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2022,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2023,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32,2024,Infecciones y otras enfermedades de las vías respiratorias superiores,False
32A,2005,Faringitis aguda,
32A,2006,Faringitis aguda,False
32A,2007,Faringitis aguda,False
32A,2008,Faringitis aguda,False
32A,2009,Faringitis aguda,False
32A,2010,Faringitis aguda,False
32A,2011,Faringitis aguda,False
32A,2012,Faringitis aguda,False
32A,2013,Faringitis aguda,False
32A,2014,Faringitis aguda,False
32A,2015,Faringitis aguda,False
32A,2016,Faringitis aguda,False
32A,2017,Faringitis aguda,False
32A,2018,Faringitis aguda,False
32A,2019,Faringitis aguda,False
32A,2020,Faringitis aguda,False
32A,2021,Faringitis aguda,False
32A,2022,Faringitis aguda,False
32A,2023,Faringitis aguda,False
32A,2024,Faringitis aguda,False
32B,2005,Amigdalitis aguda,
32B,2006,Amigdalitis aguda,False
32B,2007,Amigdalitis aguda,False
32B,2008,Amigdalitis aguda,False
32B,2009,Amigdalitis aguda,False
32B,2010,Amigdalitis aguda,False
32B,2011,Amigdalitis aguda,False
32B,2012,Amigdalitis aguda,False
32B,2013,Amigdalitis aguda,False
32B,2014,Amigdalitis aguda,False
32B,2015,Amigdalitis aguda,False
32B,2016,Amigdalitis aguda,False
32B,2017,Amigdalitis aguda,False
32B,2018,Amigdalitis aguda,False
32B,2019,Amigdalitis aguda,False
32B,2020,Amigdalitis aguda,False
32B,2021,Amigdalitis aguda,False
32B,2022,Amigdalitis aguda,False
32B,2023,Amigdalitis aguda,False
32B,2024,Amigdalitis aguda,False
32C,2005,Laringitis y traqueítis agudas,
32C,2006,Laringitis y traqueítis agudas,False
32C,2007,Laringitis y traqueítis agudas,False
32C,2008,Laringitis y traqueítis agudas,False
32C,2009,Laringitis y traqueítis agudas,False
32C,2010,Laringitis y traqueítis agudas,False
32C,2011,Laringitis y traqueítis agudas,False
32C,2012,Laringitis y traqueítis agudas,False
32C,2013,Laringitis y traqueítis agudas,False
32C,2014,Laringitis y traqueítis agudas,False
32C,2015,Laringitis y traqueítis agudas,False
32C,2016,Laringitis y traqueítis agudas,False
32C,2017,Laringitis y traqueítis agudas,False
32C,2018,Laringitis y traqueítis agudas,False
32C,2019,Laringitis y traqueítis agudas,False
32C,2020,Laringitis y traqueítis agudas,False
32C,2021,Laringitis y traqueítis agudas,False
32C,2022,Laringitis y traqueítis agudas,False
32C,2023,Laringitis y traqueítis agudas,False
32C,2024,Laringitis y traqueítis agudas,False
32D,2005,Otras infecciones agudas de las vías respiratorias superiores,
32D,2006,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2007,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2008,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2009,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2010,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2011,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2012,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2013,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2014,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2015,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2016,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2017,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2018,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2019,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2020,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2021,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2022,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2023,Otras infecciones agudas de las vías respiratorias superiores,False
32D,2024,Otras infecciones agudas de las vías respiratorias superiores,False
32E,2005,Pólipo nasal y desviación del tabique nasal,
32E,2006,Pólipo nasal y desviación del tabique nasal,False
32E,2007,Pólipo nasal y desviación del tabique nasal,False
32E,2008,Pólipo nasal y desviación del tabique nasal,False
32E,2009,Pólipo nasal y desviación del tabique nasal,False
32E,2010,Pólipo nasal y desviación del tabique nasal,False
32E,2011,Pólipo nasal y desviación del tabique nasal,False
32E,2012,Pólipo nasal y desviación del tabique nasal,False
32E,2013,Pólipo nasal y desviación del tabique nasal,False
32E,2014,Pólipo nasal y desviación del tabique nasal,False
32E,2015,Pólipo nasal y desviación del tabique nasal,False
32E,2016,Pólipo nasal y desviación del tabique nasal,False
32E,2017,Pólipo nasal y desviación del tabique nasal,False
32E,2018,Pólipo nasal y desviación del tabique nasal,False
32E,2019,Pólipo nasal y desviación del tabique nasal,False
32E,2020,Pólipo nasal y desviación del tabique nasal,False
32E,2021,Pólipo nasal y desviación del tabique nasal,False
32E,2022,Pólipo nasal y desviación del tabique nasal,False
32E,2023,Pólipo nasal y desviación del tabique nasal,False
32E,2024,Pólipo nasal y desviación del tabique nasal,False
32F,2005,"Rinitis, rinofaringitis y faringitis crónicas",
32F,2006,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2007,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2008,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2009,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2010,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2011,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2012,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2013,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2014,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2015,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2016,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2017,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2018,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2019,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2020,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2021,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2022,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2023,"Rinitis, rinofaringitis y faringitis crónicas",False
32F,2024,"Rinitis, rinofaringitis y faringitis crónicas",False
32G,2005,Sinusitis crónica,
32G,2006,Sinusitis crónica,False
32G,2007,Sinusitis crónica,False
32G,2008,Sinusitis crónica,False
32G,2009,Sinusitis crónica,False
32G,2010,Sinusitis crónica,False
32G,2011,Sinusitis crónica,False
32G,2012,Sinusitis crónica,False
32G,2013,Sinusitis crónica,False
32G,2014,Sinusitis crónica,False
32G,2015,Sinusitis crónica,False
32G,2016,Sinusitis crónica,False
32G,2017,Sinusitis crónica,False
32G,2018,Sinusitis crónica,False
32G,2019,Sinusitis crónica,False
32G,2020,Sinusitis crónica,False
32G,2021,Sinusitis crónica,False
32G,2022,Sinusitis crónica,False
32G,2023,Sinusitis crónica,False
32G,2024,Sinusitis crónica,False
32H,2005,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,
32H,2006,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2007,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2008,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2009,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2010,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2011,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2012,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2013,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2014,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2015,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2016,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2017,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2018,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2019,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2020,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2021,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2022,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2023,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32H,2024,Enfermedades crónicas de las amígdalas y vegetaciones adenoides,False
32I,2005,Otros trastornos de la nariz y de los senos paranasales,
32I,2006,Otros trastornos de la nariz y de los senos paranasales,False
32I,2007,Otros trastornos de la nariz y de los senos paranasales,False
32I,2008,Otros trastornos de la nariz y de los senos paranasales,False
32I,2009,Otros trastornos de la nariz y de los senos paranasales,False
32I,2010,Otros trastornos de la nariz y de los senos paranasales,False
32I,2011,Otros trastornos de la nariz y de los senos paranasales,False
32I,2012,Otros trastornos de la nariz y de los senos paranasales,False
32I,2013,Otros trastornos de la nariz y de los senos paranasales,False
32I,2014,Otros trastornos de la nariz y de los senos paranasales,False
32I,2015,Otros trastornos de la nariz y de los senos paranasales,False
32I,2016,Otros trastornos de la nariz y de los senos paranasales,False
32I,2017,Otros trastornos de la nariz y de los senos paranasales,False
32I,2018,Otros trastornos de la nariz y de los senos paranasales,False
32I,2019,Otros trastornos de la nariz y de los senos paranasales,False
32I,2020,Otros trastornos de la nariz y de los senos paranasales,False
32I,2021,Otros trastornos de la nariz y de los senos paranasales,False
32I,2022,Otros trastornos de la nariz y de los senos paranasales,False
32I,2023,Otros trastornos de la nariz y de los senos paranasales,False
32I,2024,Otros trastornos de la nariz y de los senos paranasales,False
32Z,2005,Otras enfermedades de las vías respiratorias superiores,
32Z,2006,Otras enfermedades de las vías respiratorias superiores,False
32Z,2007,Otras enfermedades de las vías respiratorias superiores,False
32Z,2008,Otras enfermedades de las vías respiratorias superiores,False
32Z,2009,Otras enfermedades de las vías respiratorias superiores,False
32Z,2010,Otras enfermedades de las vías respiratorias superiores,False
32Z,2011,Otras enfermedades de las vías respiratorias superiores,False
32Z,2012,Otras enfermedades de las vías respiratorias superiores,False
32Z,2013,Otras enfermedades de las vías respiratorias superiores,False
